index,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword,created_day,sentiment,sentiment_Hany,sentiment_Jess,sentiment_Messy
396,Tue Sep 27 10:52:40 +0000 2022,2,#LaporHendi @hendrarprihadi @Transsemarang Feeder 3 ndak ditambah unitnya? Jarak antar armadanya lama banget ini wkwk 20 an menit belum ada armada padahal udah lewat jam selesai layanan (berangkat terakhir dari titik keberangkatan) https://t.co/8ail1fLQV4,1574713630222069765,in,Semarang City - ID,0,3,0,FarhanSyafiqF,Transsemarang,Tue,Negative,0,0,0
397,Mon Sep 26 05:24:02 +0000 2022,0,Ijin mau usul Pak @hendrarprihadi @Transsemarang untuk diadakan brt dari pucang gading ke arah kota semarang karena angkutan umum sekarang sudah jarang ada dari arah pucang gading sedangkan jika ojek online sekarang sudah mahal biayanya Pak. Terima kasih,1574268538290044928,in,,0,2,0,septi_510,Transsemarang,Mon,Positive,0,0,0
398,Sat Sep 24 04:26:41 +0000 2022,0,Misi min @Transsemarang mau tanya trans semarang lewat ke lapangan yonif raider 400 ga ya kalo dari stadion undip?,1573529330533117952,in,,0,1,0,evevuevee,Transsemarang,Sat,Neutral,1,1,1
399,Fri Sep 23 23:01:35 +0000 2022,1,Sudah tersedia pada armada bus @transsemarang dan feeder #ayonaikbus #hindarikemacetan https://t.co/7EGJtrTd2S,1573447516615770112,in,Semarang ID,0,0,0,mellodikamusic,Transsemarang,Fri,Neutral,2,2,1
400,Fri Sep 23 12:45:21 +0000 2022,0,Min mau tanya klo trans semarang lewat museum ranggawarsita gak? @Transsemarang,1573292436851675137,in,,0,1,0,bimaumenang,Transsemarang,Fri,Neutral,1,1,1
401,Fri Sep 23 09:14:33 +0000 2022,2,Kolaborasi Musisi dan Trans Semarang Luncurkan Kompilasi Ambyaran Semarang #trans #transsemarang #suaramerdeka @Transsemarang @PemkotSmg https://t.co/weKSuU1E8B,1573239383939248128,in,,0,0,0,hendras79127758,Transsemarang,Fri,Neutral,1,1,1
402,Thu Sep 22 16:23:09 +0000 2022,0,Dishub Kota Semarang Diminta Fokus Tingkatkan Layanan Transportasi Publik Jangan ada BRT yang AC nya Mati #kotasemarang #transsemarang #suaramerdeka @hendrarprihadi @PemkotSmg @Transsemarang https://t.co/Kz2horrses,1572984859303477250,in,,0,0,0,hendras79127758,Transsemarang,Thu,Neutral,1,1,1
404,Tue Sep 20 04:16:52 +0000 2022,1,Mantap @Transsemarang protokol kesehatanya ketat. Saya tadi lupa membawa masker diturunkan di tengah jalan disuruh ambil masker dulu . Walaupun rumah saya ke halte tidak dekat tapi gpp. Saya jadikan pelajaran untuk kedepannya,1572077307380248577,in,Semarang,0,1,0,NFirdana,Transsemarang,Tue,Positive,2,2,2
405,Mon Sep 19 13:33:57 +0000 2022,0,halo admin @Transsemarang kalau dari undip mau ke tentrem mall rutenya gimana ya?,1571855114096480257,in,,0,1,0,jaehyunpages,Transsemarang,Mon,Neutral,1,1,1
406,Mon Sep 19 03:22:54 +0000 2022,0,udah banyak pelajar pelancong mahasiswi/wa asing neh jogja yg jga halte gercep ramah bahasa inggris nya jga pramugaranya. @hubdat151 @humas_jogja bis diremajakan ya @temanbus diperbanyak @AdaTransjateng @TransJogjaOffcl @RMursit8 @BisKota_ @Alfianwisnu087 @Transsemarang https://t.co/SgjDGLTOWP,1571701338781908993,in,,0,0,0,kmi60866519,Transsemarang,Mon,Neutral,2,2,2
407,Sun Sep 18 04:10:05 +0000 2022,1,Untungnya sepi sih gimana kalau desek2an pasti tambah panas️ soalnya acnya ga dingin huhu @Transsemarang yok bisa yok acnya diperbaiki https://t.co/aQRvcTLLOm,1571350824777031680,in,"Semarang, Jawa Tengah",0,3,0,mbaksagitarius,Transsemarang,Sun,Negative,0,0,1
408,Sat Sep 17 14:22:46 +0000 2022,0,Min kalau weekend lalu bayar pake tap cash bni bisa dapet harga pelajar gak ya? @Transsemarang,1571142624819712001,in,ss arent allowed,0,1,0,forchyunsvk,Transsemarang,Sat,Neutral,1,1,1
409,Sat Sep 17 05:40:07 +0000 2022,0,Om admin @Transsemarang ane td mau ngurus e-card utk pelajar di simpang5 &amp; balaikota stok kosong di udinus tinggal 1 udh keduluan org kira2 stok dipenuhi lagi kapan? Thanks om,1571011093778288642,in,,0,1,0,achiles388,Transsemarang,Sat,Neutral,1,1,1
410,Sat Sep 17 01:28:25 +0000 2022,0,Min klo dr arah unnes mau ke lawang sewu rutenya gmn ya @Transsemarang,1570947750069665793,in,,0,2,0,flowvvey,Transsemarang,Sat,Neutral,1,1,1
411,Sat Sep 17 00:08:31 +0000 2022,0,kalau dari polines mau ke umama gallery yg ada di karangtempel tuh gimana ya min rutenya? begitu pun arah sebaliknya @Transsemarang,1570927644098854919,in,,0,3,0,kimwonfeelingme,Transsemarang,Sat,Neutral,1,1,1
412,Fri Sep 16 05:43:48 +0000 2022,0,min @Transsemarang mau nanya rute kalo dari unnes ke kota lama ada gak? lewat mana aja min?,1570649632602222594,in,,0,1,0,aliasshevrya,Transsemarang,Fri,Neutral,1,1,1
413,Wed Sep 14 23:38:16 +0000 2022,1,halo min @Transsemarang mau tanya lagi nih kalo dari unimus mau ke stasiun tawang gimana ya?,1570195257077420032,in,,0,2,0,aijaexyz,Transsemarang,Wed,Neutral,1,1,1
414,Tue Sep 13 06:12:03 +0000 2022,0,Mimin @Transsemarang kalo dari unimus naiknya dari mana ya kalo mau ke poncol harus jalan sebelah kiri disebelah kiri gada halte sama buat rute unimus ke poncol,1569569579453788162,in,Indramayu,0,1,0,Princeror_,Transsemarang,Tue,Neutral,1,1,1
415,Sun Sep 11 06:41:04 +0000 2022,0,min @Transsemarang mau nanya kalo ke halte gajah mungkur itu bisa naik jurusan apa aja ya klo dr bawah? apa cuma bisa yg jurusan ungaran? thankss,1568852105036963842,in,,0,1,0,hwanniyaa,Transsemarang,Sun,Neutral,1,1,1
416,Sun Sep 11 04:39:53 +0000 2022,0,Halo min @Transsemarang mau tanya naik brt dr terboyo ke ngaliyan itu naiknya dr halte sebrang unissula atau drmana ya min? Terus kalo sore apakah masih ada brt??,1568821608084807680,in,,0,1,0,niadunpie,Transsemarang,Sun,Neutral,1,1,1
417,Sun Sep 11 01:30:30 +0000 2022,0,pagi min kalo dari unimus mau ke tentrem mall naik brt jurusan mana ya? @Transsemarang,1568773949068288007,in,,0,1,0,aijaexyz,Transsemarang,Sun,Neutral,1,1,1
418,Mon Aug 22 05:12:06 +0000 2022,0,Halo @Transsemarang yuk ah ditingkatkan kualitasnya..,1561581960983486464,in,semarang,0,1,0,rianbayu,Transsemarang,Mon,Neutral,0,0,0
419,Mon Aug 22 05:05:39 +0000 2022,1,Kelingan Film iki Baby's Day Out.. Klo sy Stroke's Day Out with The Bus . Hehehehehe. Berkelana seharian naik bus @Transsemarang . 2 X naik feeder 2 X bus Trans Rp.8 rb PP.. Bekal minum &amp; cemilan sangu dari rumah Bro @wildan_m ayook https://t.co/TXlFFMLw0m,1561580336672174080,in,"Ngaliyan, Semarang",0,2,0,DoryHid,Transsemarang,Mon,Positive,1,1,1
420,Mon Aug 22 04:11:24 +0000 2022,0,Halo @Transsemarang .. Tolong halte di perbaiki dong.. Utk orang difabel seperti sy sangat menyulitkan &amp; berbahaya. Sy jalan2 sendirian naik bus @Transsemarang krn busnya sangat nyaman.. Rute ngaliyan =&gt; @undip Cc Pak @hendrarprihadi https://t.co/wMa2hmqUr9,1561566684153925632,in,"Ngaliyan, Semarang",1,2,0,DoryHid,Transsemarang,Mon,Positive,0,0,0
421,Mon Aug 22 00:37:32 +0000 2022,43,Halo gais! Mimin mau informasiin nih mulai hari ini beberapa armada @Transsemarang Koridor 5 (PRPP - Meteseh) diujicoba dengan sistem LED dan announcer baru. Ini hasil kolaborasi antara Transport for Semarang dan Trans Semarang. Kalian udah coba belum? https://t.co/qfbfxTIxEb,1561512861746151424,in,"Kota Semarang, Kab. Banyumas",9,5,9,TransportforSMG,Transsemarang,Mon,Neutral,1,1,1
422,Sun Aug 21 23:25:51 +0000 2022,6,Selamat pagi. Informasi singkat saja announcer di beberapa armada Koridor 5 @Transsemarang telah diaktifkan lagi loh! Silakan cek di armada yang telah terpasang ya! Ciri cirinya : LED depan menunjukkan arah bukan relasi Belum terpasang Sudah terpasang https://t.co/mSb3X55cJR,1561494823051591680,in,Semarang City - ID,1,1,1,FarhanSyafiqF,Transsemarang,Sun,Neutral,1,1,1
423,Sun Aug 21 08:18:17 +0000 2022,2,Ada yg Pingin naik @Transsemarang https://t.co/jmnzb3OPWj,1561266425821818880,in,"Semarang, Jawa Tengah",0,0,0,HeribertusRian_,Transsemarang,Sun,Neutral,1,1,1
424,Sun Aug 21 04:57:50 +0000 2022,0,Kalo dari terminal ungaran ke unnes naik koridor berapa? @Transsemarang,1561215981359603712,in,,0,1,0,hyaayuuk,Transsemarang,Sun,Neutral,1,1,1
425,Sun Aug 21 02:17:45 +0000 2022,5,Paling seneng sama mbak Ayuk Evrianti @Transsemarang Manner nya good sekali... Mba nya mungil² lincah bingguts. Hehe https://t.co/KryalGNDfC,1561175693370994688,in,"Semarang, Jawa Tengah",0,1,1,_chesalestyn,Transsemarang,Sun,Positive,2,2,2
426,Sat Aug 20 23:49:07 +0000 2022,0,Selamat datang di #Semarang dimana bis @Transsemarang gaboleh masuk CFD. Gimana nih pak @hendrarprihadi masa kalah sama Jakarta (dan Solo ya?)? https://t.co/COUEcQG3cQ,1561138290849624064,in,Semarang City - ID,0,0,0,FarhanSyafiqF,Transsemarang,Sat,Neutral,1,1,1
427,Fri Aug 19 06:39:37 +0000 2022,32,Saat ini Program BRT Kota Semarang masih memfasilitasi pelajar dan lansia tetapi hari ini @Transsemarang memberikan kartu untuk teman-teman Disabilitas untuk mendapatkan fasilitas2 lebih dari @Transsemarang -- https://t.co/xkBP5cqNKc,1560516818170945538,in,Indonesia,0,1,10,hendrarprihadi,Transsemarang,Fri,Neutral,2,2,1
428,Thu Aug 18 12:13:40 +0000 2022,0,min @Transsemarang minta tolong untuk info rute brt dari Wonderia ke psikologi undip begitu sebaliknya terima kasih.,1560238500012003328,in,,0,1,0,hllwrss,Transsemarang,Thu,Neutral,1,1,1
429,Wed Aug 17 02:02:06 +0000 2022,0,Hari ini pelajar naik bis trans Semarang bayar tarif regular umum @Transsemarang memang begitu ya?,1559722205608660993,in,,0,1,0,TriWahyuni143,Transsemarang,Wed,Neutral,1,1,1
430,Tue Aug 16 19:57:56 +0000 2022,0,min @Transsemarang minta tolong untuk info rute brt dari Wonderia ke Ada Siliwangi begitu sebaliknya terima kasih.,1559630560058048512,in,,0,2,0,hllwrss,Transsemarang,Tue,Neutral,1,1,1
431,Sun Aug 14 04:57:50 +0000 2022,77,PETA TRANSPORTASI SEKITAR UNDIP Halo mahasiswa Undip! Ga kerasa ya bentar lagi udah mulai masuk kuliah offline Eh tapi kalian tau ga sih kalau ada layanan @Transsemarang yang menjangkau Kampus Undip? https://t.co/f34akCichq,1558679263984816128,in,"Kota Semarang, Kab. Banyumas",3,1,15,TransportforSMG,Transsemarang,Sun,Neutral,1,2,1
432,Sun Aug 14 04:01:44 +0000 2022,3,TARIF @Transsemarang dan HANYA menggunakan CASSLESS (OVO GOPAY DAN SEJENISNYA) BERLAKU UMUM untuk semua jenis penumpang Rp. 77 Saja. Berlaku smpe 17 Agustus 2022 #HUT77RI https://t.co/yfhwC5qKTs,1558665147702743041,in,"Semarang, Jawa Tengah",0,1,0,_chesalestyn,Transsemarang,Sun,Neutral,1,1,1
433,Sat Aug 13 10:39:45 +0000 2022,0,min @Transsemarang izin nanya rute kalo dari stasiun poncol ke unnes gimana ya? makasih min,1558402925403070465,in,,0,1,0,aliasshevrya,Transsemarang,Sat,Neutral,1,1,1
434,Fri Aug 12 06:59:16 +0000 2022,0,Min kalo dari kota lama mau ke DP Mall itu naik shelter sebelah mana terus turun mana ya?? @Transsemarang,1557985048800153600,in,read carrd byf. || 20+,0,1,0,scorpiuslino,Transsemarang,Fri,Neutral,1,1,1
435,Thu Aug 11 16:09:47 +0000 2022,11,Bahasa logat mana seh max max yang meresahkan hadewwww???? @Transsemarang @temem @BisKota_ @RMursit8 https://t.co/uWcGojU7KM,1557761202314702849,in,,1,0,2,nadjwanur21,Transsemarang,Thu,Negative,0,1,0
436,Thu Aug 11 11:34:05 +0000 2022,21,Besok Armada SR yg Semarang harus di mangkang ya semuanya crew tgl 1 tilang semuanya yg mbandel2 ya bis @InfoSumberGroup sudah ada informasi harus ke mangkang di mangkang nyaman lo @Transsemarang Ampe malam kok jam 23:00 arah simpang 5. @RMursit8 @BisKota_ @hendrarprihadi https://t.co/Pq2er4cLWf,1557691820829683713,in,,3,6,14,nadjwanur21,Transsemarang,Thu,Neutral,0,1,0
437,Wed Aug 10 22:26:00 +0000 2022,0,Asli lama lama bisa jadi Busmin nya @Transsemarang nih banyak yang QnA soal bis wkwk,1557493494171979776,in,Semarang City - ID,0,0,0,FarhanSyafiqF,Transsemarang,Wed,Negative,1,1,1
438,Sun Jul 17 06:48:48 +0000 2022,0,Yang butuh visualisasi perubahan rute @Transsemarang Koridor 7 per hari ini ... dari Balaikota -&gt; Halte Layur -&gt; Putar balik di titik nol kilometer -&gt; Halte BPD Kantor Pos -&gt; Jalan Ki Nartosabdo -&gt; Jalan Agus Salim -&gt; Bundaran Bubakan -&gt; Halte BRI Pattimura -&gt; ... dst normal https://t.co/sVcrwJQjc7,1548560332276498432,in,Semarang City - ID,0,1,0,FarhanSyafiqF,Transsemarang,Sun,Neutral,1,1,1
439,Sat Jul 16 10:41:27 +0000 2022,7,Seharian keliling naik @Transsemarang ke Mangkang ️ Ungaran ️ Terboyo (pic Trans Jateng pemanis). Bisa bayar w/ GoPay OVO dsb uang digital Btw beda kultur naik BRT: di Jkt wanita depan laki2 belakang di Smg laki2 duduk depan wanita belakang @BisKota_ @ayonaikbiscom https://t.co/p1nsnOWsGB,1548256493677707264,in,🌍🌏🌎,0,0,4,fauzibijak,Transsemarang,Sat,Neutral,1,1,0
440,Sat Jul 16 05:08:13 +0000 2022,0,#laporhendi BRT arah ke genuk kok ga dateng2 pak sudah 1 jam menunggu @hendrarprihadi @Transsemarang,1548172632310583296,in,"Pekalongan, Jawa Tengah",0,2,0,agatshya_ism,Transsemarang,Sat,Neutral,0,0,0
441,Wed Jul 13 05:38:55 +0000 2022,6,Hanya bayar Rp 4K bisa keliling kota Semarang naik @Transsemarang . Terima kasih pak wali @hendrarprihadi #pemkotsemarang #kotaramahlingkungan #UNEF #WNO #GEF #IPCC #WWF #smgtransportrabu https://t.co/N0HtoziXWi,1547093191677341697,in,"Pekalongan, Jawa Tengah",0,1,1,Nasikin_MA,Transsemarang,Wed,Neutral,2,2,1
442,Sun Jul 10 11:10:00 +0000 2022,0,Min @Transsemarang untuk jam 18.05 WIB apakah bus trans Semarang area Samsat pedurungan sudah tidak mau ambil penumpang? Barusan Bus I 012 dari arah simpang ke Penggaron tidak mau berhenti di halte Samsat. Suwun #LaporHendi @hendrarprihadi,1546089348235689985,in,,0,2,0,Hadi_Bin_Rustam,Transsemarang,Sun,Neutral,0,1,0
443,Fri Jul 08 05:12:42 +0000 2022,0,Min @Transsemarang koridor 1 atau 5 keberangkatan terakhir jam brp njih?,1545274657972125696,in,"Semarang, Jawa Tengah",0,1,0,masojol_smg,Transsemarang,Fri,Neutral,1,1,1
444,Fri Jul 08 00:13:59 +0000 2022,0,Mohon di cek min. @laporhendi @Transsemarang @laporhendi,1545199483377840128,in,Tweets in Bahasa & English • MeU💜 × Acloud ☁️ • Sagittarius who born in 1992 • Team Pineapple🍍• tukangngopi • RIP my babygirl 220922,0,2,0,ambreuliu,Transsemarang,Fri,Neutral,1,1,1
445,Fri Jul 08 00:04:31 +0000 2022,0,#LAPORHENDI Mau menginfokan bahwa tadi saya tidak diberikan tempat duduk di BRT arah Ungaran. Naik dari Balkot dan turun di RS KARIADI. Sampai kariadi sekitar pukul 6:48. Saya sudah infokan ke petugas bahwa saya hamil tapi tidak ada respon (+) @hendrarprihadi @Transsemarang,1545197101315158016,in,Tweets in Bahasa & English • MeU💜 × Acloud ☁️ • Sagittarius who born in 1992 • Team Pineapple🍍• tukangngopi • RIP my babygirl 220922,1,1,0,ambreuliu,Transsemarang,Fri,Neutral,0,0,0
446,Thu Jul 07 03:46:59 +0000 2022,0,Min ini brt koridor 2 knp sering ga berhenti di halte sih pdhl kosong dan udh siap juga:( @Transsemarang,1544890696124928001,in,all around u,0,2,0,sweetyblurry,Transsemarang,Thu,Neutral,0,0,0
447,Sat Jul 02 10:53:16 +0000 2022,0,Min @Transsemarang SMP N 31 dilewati rute feeder ga ?,1543186036121292802,in,-,0,1,0,adusbyarbyur,Transsemarang,Sat,Neutral,1,1,1
448,Sat Jul 02 00:08:25 +0000 2022,0,Pagi admin @Transsemarang kalo mau ke perumahan jatisari mijen dari unnes transitnya dimana aja ya? Dan shelter terdekat dari perumahan jatisari apa? Terima kasih,1543023752849395712,in,she/her 24y.o,0,1,0,etherealxblue,Transsemarang,Sat,Neutral,1,1,1
449,Fri Jul 01 00:03:52 +0000 2022,5,Berdasarkan Perwali Semarang nomor 39 tahun 2022 mulai 1 Juli 2022 TARIF LAYANAN @Transsemarang - Tunai = Umum 4.000 = Khusus 1.000 - Nontunai = Umum 3.500 = Khusus 1.000 Tarif Khusus Pelajar dan Mahasiswa berlaku juga pada hari minggu dan hari libur nasional khusus nontunai,1542660221117628423,in,Semarang City - ID,1,0,1,FarhanSyafiqF,Transsemarang,Fri,Neutral,1,1,1
450,Thu Jun 30 02:11:54 +0000 2022,0,Hai #SobatInformasi Mulai 1 Juli 2022 ada kenaikan tarif BRT khusus untuk kategori umum dengan metode pembayaran tunai semula Rp.3500 jadi Rp.4000 Kenaikan tarif ini tidak berlaku untuk pembayaran cashless. Cc: @transsemarang #semarangpemkot #hakandauntuktahu #ppidkotasemarang https://t.co/eGiCHLKx9E,1542330053362872320,in,Jl. Pemuda No.148,0,0,0,ppidkotasmg,Transsemarang,Thu,Neutral,1,1,1
451,Thu Jun 30 01:53:26 +0000 2022,3,Min @Transsemarang ini satu koridor cuma 3 bis itu gimana ceritanya sama aplikasinya tolong diperbaiki lagi nggak ada akuratnya sama sekali katanya #terusberbenah https://t.co/6kwgjh0CwC,1542325405570707456,in,,0,2,0,Prrannss,Transsemarang,Thu,Negative,0,0,0
452,Mon Jun 27 04:09:56 +0000 2022,0,JUST IN Per 1 Juli tarif tunai umum @Transsemarang naik 500 perak menjadi 4.000. Tarif tunai khusus maupun semua cashless akan sama,1541272595735408640,in,Semarang City - ID,0,3,0,FarhanSyafiqF,Transsemarang,Mon,Neutral,1,1,1
453,Sun Jun 26 11:35:20 +0000 2022,0,baru tau gw BRT bisa ngetem di tengah perjalanan kayak gini. parah sih lama bgt ngetem di udinus gatau apa sini buru2 buat ngejar waktu buat magriban. di perbaiki dong sistem operasionalnya. hampir satu brt kesel bgt dbuat nunggu @TransportforSMG @Transsemarang @hendrarprihadi https://t.co/jr24n8ihlE,1541022296462176256,in,+024,0,1,0,alfatihah_df,Transsemarang,Sun,Negative,0,0,0
454,Sat Jun 25 07:57:37 +0000 2022,40,Yang bingung soal rute Feeder BRT Trans Semarang @Transsemarang silakan disave (akurat per 25 Juni. Perhatikan TS sering update TPB jadi pantau sosial media) From @TransportforSMG - @creativecommons CC-BY 4.0 https://t.co/kdxPF00CmO,1540605117916860416,in,Semarang City - ID,4,2,24,FarhanSyafiqF,Transsemarang,Sat,Neutral,1,1,1
455,Tue Jun 21 16:53:53 +0000 2022,0,halo cara naik brt kalau naiknya dari java mall terus mau ke simpang lima itu naik jurusan apa ya? terus harus transit dulu dimana? @Transsemarang,1539290519331012609,in,,0,1,0,xiaokdejun,Transsemarang,Tue,Neutral,1,1,1
456,Mon Jun 13 14:03:00 +0000 2022,0,Halo min @Transsemarang gimana ya kalau mau dari St. Tawang ke Apotek Kimia Farma Ngesrep?,1536348412412456960,in,,0,1,0,dzzlcvasn,Transsemarang,Mon,Neutral,1,1,1
457,Sun Apr 17 04:23:36 +0000 2022,1,Numpak Bis... Ngenggg @hendrarprihadi @Transsemarang https://t.co/eDH2Pez6d5,1515546496191524864,in,Indonesia,0,0,0,alimuhson_am,Transsemarang,Sun,Neutral,1,1,1
458,Sat Apr 16 06:13:05 +0000 2022,0,selamat siang @Transsemarang jika saya ingin ke javamall dari terminal cangkiran perlu transit dimana saja ya min? terima kasih,1515211661069611008,in,,0,1,0,zawzse301,Transsemarang,Sat,Neutral,1,1,1
459,Thu Apr 14 05:59:39 +0000 2022,0,Ini anak smk sehat dan kuat. Tp kok tega membiarkan ibu tua berdiri. Hello kalian duduk di kursi prioritas hak ibu tua itu lho. @Transsemarang https://t.co/TmsQ50Q0nW,1514483503156531201,in,semarang,0,1,0,rasyarini,Transsemarang,Thu,Negative,0,0,0
460,Fri Apr 08 03:51:18 +0000 2022,0,Pagi min @Transsemarang kalau mau naik brt dari stasiun poncol ke halte undip alurnya gimana ya?,1512276873648406530,in,21↑,0,2,0,hyoideus,Transsemarang,Fri,Neutral,1,1,1
461,Wed Apr 06 05:39:56 +0000 2022,0,halo @Transsemarang kalau saya dari stasiun Tawang ke sam poo kong paling mudah ambil rute dari halte mana ke mana ya? mohon dibantu,1511579437204066307,in,Kyoto City,0,1,1,whnuwww,Transsemarang,Wed,Neutral,1,1,1
462,Sat Apr 02 20:29:20 +0000 2022,1,Min @Transsemarang hari pertama puasa tetap beroperasi tidak ?,1510353712837197825,in,-,0,1,0,adusbyarbyur,Transsemarang,Sat,Neutral,1,1,1
463,Mon Mar 28 02:00:27 +0000 2022,7,Dear @Transsemarang mohon untuk diperhatikan. Kesejahteraan untuk semua yg ada di BRT ini. 1. Kursi sudah reot sampe disambung bgtu. 2. AC nya MATI. (Bs byangkan sepanas apa d dalam tanpa ventilasi). 3. Lampu bus d dalam tidak ada.( gelap gulita mabroo) https://t.co/u9WuLLontW,1508262712824205312,in,"Semarang, Jawa Tengah",4,3,7,_chesalestyn,Transsemarang,Mon,Negative,0,0,0
464,Fri Mar 25 11:28:25 +0000 2022,0,Hallo min @Transsemarang kalo dari halte gerbang utama unnes mau ke mangkang itu transitnya dmna aja ya? Terus beroperasi mulai jam berapa? Terima kasih,1507318483813806084,in,she/her 24y.o,0,1,0,etherealxblue,Transsemarang,Fri,Negative,1,1,1
465,Wed Mar 23 15:47:26 +0000 2022,53,Layanan malam hari BRT @Transsemarang mulai berjalan dari Simpang Lima Menuju Terminal Mangkang. Semoga bermanfaat -- : @lukmanajee https://t.co/Ta7qoDNx96,1506658889710051332,in,Indonesia,1,9,12,hendrarprihadi,Transsemarang,Wed,Neutral,1,1,1
466,Tue Mar 22 01:55:20 +0000 2022,0,Ada rambu naik turun BRT di Bundaran Ngaliyan. Feeder 1 kah @Transsemarang ? Atau Feeder 5? Atau Sub-Feeder?,1506087099304648706,in,Semarang City - ID,0,1,0,FarhanSyafiqF,Transsemarang,Tue,Neutral,1,1,1
467,Mon Mar 21 16:43:11 +0000 2022,0,Terima kasih @Transsemarang @brttransjateng Semoga makin baik dlm melayani penumpang,1505948144827207682,in,"Pati, Indonesia",0,0,0,pambudiPati,Transsemarang,Mon,Positive,2,2,2
468,Sun Mar 20 02:16:43 +0000 2022,17,Diawali dgn pengen nyobain @Transsemarang ke terminal Mangkang utk mengakomodasi penumpang di agen sepanjang Kalibanteng - Krapyak. @CaloTerminl @BisKota_ https://t.co/Y3wIkqrtyS,1505367702721875971,in,"Tanah Jawa, Indonesia",0,1,5,herristiawan,Transsemarang,Sun,Neutral,1,1,1
469,Fri Mar 18 13:17:06 +0000 2022,9,Informasi mengenai layanan Koridor 1 Malam (1M) @Transsemarang Ada kajiannya juga dari @transportforsmg nih di https://t.co/oNDrrgEd4C https://t.co/bfGSzJr5Nj,1504809116945969159,in,Semarang City - ID,2,1,6,FarhanSyafiqF,Transsemarang,Fri,Neutral,1,1,1
470,Wed Mar 16 13:45:50 +0000 2022,0,klo naik feeder trus dilanjut ke brt trans semarang apakah bayar lagi min @Transsemarang ?,1504091574816280578,in,,0,1,0,cariakuwae,Transsemarang,Wed,Neutral,1,1,1
471,Wed Mar 16 07:30:50 +0000 2022,0,Min @Transsemarang klo dari srondol ke stasiun poncol naik brt alurnya gmn?,1503997202884366337,in,"Semarang, Jawa Tengah",0,1,0,abay130,Transsemarang,Wed,Neutral,1,1,1
472,Wed Mar 16 06:06:19 +0000 2022,5,Info nich buat Sobat Wisata &amp; Olahraga Bus @Transsemarang menambah waktu operasional dg Rute Terminal Mangkang Simpang Lima mulai Hari Jumat 18 Maret 2022. Layanan Malam ini akan beroperasional pd pkl 18.00 23.00 WIB dan waktu tunggu 15 menit #Semarang #JatengGayeng https://t.co/0vd9c8TVhb,1503975933761703937,in,Jl. Ki Mangunsarkoro No.12 SMG,0,0,1,disporaparjtg,Transsemarang,Wed,Neutral,1,1,1
473,Sun Mar 13 11:14:51 +0000 2022,4,Pada Sabtu kemarin (12/3) mimin JR 205 Marchen mencoba Trans Semarang dan Trans Jateng di lintas utara-selatan. Perjalanan tidak sepenuhnya dengan bus kami naik angkot dari Bupati Semarang sampai dekat Karoseri Laksana (Wujil). @Transsemarang @brttransjateng https://t.co/ganjO1Iren,1502966413819928586,in,"Tambora, Indonesia",0,1,0,jalur5_,Transsemarang,Sun,Neutral,1,1,1
474,Sat Mar 12 05:41:07 +0000 2022,4,Pada tahun 2020 Pemkot Semarang merilis feeder 4 (F4) UNNES - Term. Gunungpati - Jatibarang - BSB. Kemudian layanan ini dibagi 2 yaitu F4B (BSB - Gunungpati) dan F4A (Gunungpati - UNNES). : Mimin JR205 Marchen @Transsemarang https://t.co/K6TLok9saQ,1502520038141558787,in,"Tambora, Indonesia",1,0,0,jalur5_,Transsemarang,Sat,Neutral,1,1,1
475,Fri Mar 11 15:45:26 +0000 2022,4,Dengan banyaknya pemberitaan operasional penuh Terminal Mangkang @Transsemarang akan membuka layanan malam Koridor 1 (1M) relasi Terminal Mangkang - Simpang Lima. https://t.co/eE0sMwQ11y Dilansir disitu akan ada 4 armada medium jalan dari 18.00 - 23.00 WIB https://t.co/Lva71PTBqY,1502309732111257600,in,Semarang City - ID,2,1,2,FarhanSyafiqF,Transsemarang,Fri,Neutral,1,1,1
476,Fri Mar 11 10:35:15 +0000 2022,19,BRT @Transsemarang siap beroperasional sampai jam 23.00 di Terminal Mangkang Terimakasih Bapak positif https://t.co/7ybNo5smNz,1502231672406024192,in,Jabodetabek,7,2,9,BisKota_,Transsemarang,Fri,Neutral,1,1,1
477,Wed Mar 09 00:53:45 +0000 2022,0,RINDU TS YANG SEPERTI DULU - Cukup sekian sambatan dari saya semoga kinerja dipagi hari anda cukup memuaskan dan sesuai dengan gaji atau jobdesc anda :v #SambatanHariIni @Transsemarang,1501360556791373825,in,Jakarta Capital Region,0,0,0,nasi_ruwet,Transsemarang,Wed,Positive,1,1,1
478,Wed Mar 09 00:30:38 +0000 2022,0,yang katanya halte bertuliskan shelter segitu gedenya tapi gabisa dibuat transit padahal halte itu kapasitasnya lebih gede daripada kagok dan halte kagok yang menurut saya gak mencukupi untuk transit pnp sebanyak itu. #SambatanHariIni @Transsemarang @FarhanSyafiqF,1501354740600348675,in,Jakarta Capital Region,0,1,0,nasi_ruwet,Transsemarang,Wed,Negative,0,0,0
