,Unnamed: 0,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword,created_day
400,400,Wed Jun 12 03:44:54 +0000 2024,0,Hai min @PT_Transjakarta @jaklingkojkt mau tanya dong kan aku ada event ya di prj nah bingung nih karena kan operasional tije tuh weekday jam 3 dan weekend jam 9 yaa sedangkan jam masuk aku tuh weekday jam 14.30 sedang kalo weekend jam 9.00.. Rute dr Pulogadung ya min tencu,1800736007119380586,in,,0,1,0,deviadiota,Transjakarta,Wed
401,401,Wed Jun 12 03:28:23 +0000 2024,0,Bis 1Q arah rempoa dari blok m itu berangkat berapa menit sekali sih..? Lama banget ini di csw 2 pada nungguin arah rempoa @PT_Transjakarta,1800731849909821559,in,"Jakarta Capital Region, Indone",0,1,0,enn_chi,Transjakarta,Wed
402,402,Wed Jun 12 02:36:16 +0000 2024,0,terima kasih @PT_Transjakarta. sudah mengubah jalur Flyover Pramuka - Manggarai sehingga jadi lebih cepat. really appreciate it ,1800718735160066147,in,Indonesia,0,1,0,fathiarofifah,Transjakarta,Wed
403,403,Wed Jun 12 02:26:25 +0000 2024,1,Thank you @PT_Transjakarta pagi ini jalur koridor 4 dibelokin ke Jl. Slamet Riyadi. Jauh lebih lancar perjalanan rawamangun-rasuna said bisa ditempuh dlm waktu more less 60menit aja seperti dulu. Thank you rekayasa jalurnya! dan thanks jg utk responnya.. pertahankan ya https://t.co/XFhqbf3tEg,1800716253822332936,in,,0,1,0,thaulthaul,Transjakarta,Wed
404,404,Wed Jun 12 02:07:15 +0000 2024,0,Min @PT_Transjakarta pramudinya diedukasi kembali. Ibu bawa anak balita prioritas duduk depan tidak diarahkan. Jak 19 kwk 160 arah pn ranti,1800711431048044973,in,,0,2,0,hijackboyzz,Transjakarta,Wed
405,405,Wed Jun 12 01:34:11 +0000 2024,0,Mohon pencerahannya tadi ada top up di mesin tj saldonya udh kepeongng nih min tapi blum masuk ke kartu n refund melalui nmer wa tapi ko blum masuk yaa?? @PT_Transjakarta https://t.co/88OA1tgm3C,1800703111142810069,in,,0,2,0,Thisnottxy,Transjakarta,Wed
406,406,Wed Jun 12 01:28:34 +0000 2024,0,Min @PT_Transjakarta tolong lah 9E di palmerah itu dibuat jalur khusus TJ. Bukan khusus motor. Setengah jam lebih lho ini dr Kebayoran. Masih di Palmerah. Macetnya minta ampun,1800701697247047749,in,,0,0,0,noturgvrl6,Transjakarta,Wed
407,407,Wed Jun 12 00:54:58 +0000 2024,0,TJ-0528 trayek R1 Ps. Senen - Tn Abang mesin tap on-board nya udh 2 hr rusak nih pake Tapcash BNI gabisa @PT_Transjakarta @BNI @BNICustomerCare https://t.co/kLVZQJy10M,1800693239785377929,in,,0,5,0,doresekai,Transjakarta,Wed
408,408,Wed Jun 12 00:44:34 +0000 2024,0,Hallo min @PT_Transjakarta kalau untuk ke halte karet kuningan dari stasiun jatinegara rutenya gimana ya?,1800690622321590498,in,,0,5,0,anothergalax_y,Transjakarta,Wed
409,409,Wed Jun 12 00:43:29 +0000 2024,0,DMR-0730 arah pgc ke priok jam 07:42 hari ini AC gak di nyalain sampe pengap gak bisa nafas tolong ya di brifing ke driver yang ada @PT_Transjakarta,1800690350656512123,in,,0,2,0,inigylangya,Transjakarta,Wed
410,410,Wed Jun 12 00:30:01 +0000 2024,0,tolong dong bus 2a diperbanyak jgn 2 trs dari pulo gadung. bnr2 td lama bgt nunggunya ini baru sampe halte pulomas aja udh empet2an gmn didepan nanti woy @PT_Transjakarta,1800686961025585605,in,,0,1,0,azrrrtl,Transjakarta,Wed
411,411,Wed Jun 12 00:28:47 +0000 2024,0,min apa tj 4 sekarang akan selalu muter lewat matraman kalo dari flyover pramuka menuju manggarai? @PT_Transjakarta,1800686649703297318,in,,0,1,0,dulcethaechan,Transjakarta,Wed
412,412,Tue Jun 11 12:31:52 +0000 2024,0,L13E ini selalu bikin ketawa karena orang orang pada marah marah saking lama nunggunya kalau di Kuningan @PT_Transjakarta,1800506232077480402,in,,0,1,0,ryndrappf,Transjakarta,Tue
413,413,Tue Jun 11 12:31:51 +0000 2024,0,Halo min @PT_Transjakarta rute S21 bis DMR-120 lampu bagian belakang rusak min (padam-nyala-padam-nyala). Mohon dibantu cek dan diperbaiki Terimakasih https://t.co/uLVnOoPWmJ,1800506227358916883,in,,0,2,0,JeaKelana,Transjakarta,Tue
414,414,Tue Jun 11 12:17:17 +0000 2024,0,Halo koridor 1 ada layanan amari gak ga? makasii @PT_Transjakarta,1800502563688923307,in,,0,0,0,mcdhai24,Transjakarta,Tue
415,415,Tue Jun 11 12:05:48 +0000 2024,0,Kalau dari halte salemba ke halte jiexpo kemayoran rutenya gmna min? @PT_Transjakarta,1800499672030859414,in,,0,1,0,aksiutanod,Transjakarta,Tue
416,416,Tue Jun 11 11:55:32 +0000 2024,0,Wtfff halte Widya Chandra arah Pinang Ranti bisa2 nya penumpukan gini @PT_Transjakarta min tolong kor 9 diperbanyak armadanya iya macet tapi ga yang sampe ga beraturan banget headwaynya,1800497089191035055,in,"Scuderia Ferrari HQ, Maranello",0,1,0,frz_nnda,Transjakarta,Tue
417,417,Tue Jun 11 11:47:15 +0000 2024,0,WOY @PT_Transjakarta INI 6M UDH DR SETENGAH JAM LALU GK LEWAT2 YG KE ARAH MANGGARAI. NUMPUK DI HALTE KUNINGAN BANYAK ORG INI GILA AJA,1800495004651254248,in,,0,2,0,duraxer,Transjakarta,Tue
418,418,Tue Jun 11 11:32:38 +0000 2024,0,Koridor 9 arah Pinang Ranti dari Halte Pancoran kagak ada bus bus nya acannnn udah nunggu 30 minit euy @PT_Transjakarta,1800491327014269395,in,Indonesia ,0,1,0,mfaqihuddin,Transjakarta,Tue
419,419,Tue Jun 11 11:31:12 +0000 2024,1,dear @PT_Transjakarta bisa ga ya untuk supir jaklingko di evaluasi lagi supaya ga seenak hati pas bawa kendaraan? penumpang belum sepenuhnya naik bahkan masih di depan pintu tapi udah main jalan aja. begitu juga kalau penumpang turun. alhasil ga jarang penumpang jatuh,1800490967914680473,in,fan & personal acc,0,4,0,5ooinluv,Transjakarta,Tue
420,420,Tue Jun 11 11:29:37 +0000 2024,0,Halo min @PT_Transjakarta kalau mau ke Ji Expo di weekday jam 11.00 dan di weekend di jam 8.00 pakai rute apa ya?,1800490565987139995,in,,0,0,0,audreyvms,Transjakarta,Tue
421,421,Tue Jun 11 11:25:30 +0000 2024,0,dari halte taman kota ke halte jiexpo kemayoran rutenya gmna min? @PT_Transjakarta,1800489533542478144,in,,0,4,0,aksiutanod,Transjakarta,Tue
422,422,Tue Jun 11 11:19:58 +0000 2024,0,jujur naik @PT_Transjakarta tuh tujuannya biar lebih cpt di perjalanan krn HARUSNYA JALURNYA STERIL tapi kok malah bnyk kendaraan pribadi ya ,1800488138537865678,in,,0,0,0,sweetlullaby90,Transjakarta,Tue
423,423,Tue Jun 11 11:02:44 +0000 2024,0,Tolong armada bus dipercepat min sudah penuh sekali ini di Monas @PT_Transjakarta https://t.co/KfSSoVDWIa,1800483800750882860,in,,0,1,0,martinjhl96,Transjakarta,Tue
424,424,Tue Jun 11 10:55:06 +0000 2024,0,pinggang gue encok anjir nungguin koridor 9 udh 30 menit ga dateng2 @PT_Transjakarta,1800481880187486688,in,she/her,0,1,0,cxlinedailyy,Transjakarta,Tue
425,425,Tue Jun 11 10:46:14 +0000 2024,0,Sore hari ini ditemani langit habis hujan dan ketidakpastian bus @PT_Transjakarta yang tidak bisa dicek ada di mana karena tidak live.. https://t.co/4rS7KIEjZ6,1800479650113872009,in,,0,1,0,emaestroo,Transjakarta,Tue
426,426,Tue Jun 11 10:43:33 +0000 2024,0,Dah ngejar 6H ditolak masuk dengan alasan mobil belakang Deket ya masih longgar padahal The Deket : 13 minutes away wkwkwkw Sop baru? Soalnya tadi pagi naik jalur yang sama juga ada beberapa penumpang dikasih omongan sama padahal masih di atas 10 mnt @PT_Transjakarta https://t.co/NqqBb1tFeB,1800478974000374046,in,,0,2,0,Radityo_utomo,Transjakarta,Tue
427,427,Tue Jun 11 10:36:35 +0000 2024,0,Bener2 terbantu banget dengan kolaborasi @PT_Transjakarta dan @googlemaps. Semoga berjalan terus ya kerjasamanya ,1800477221196640487,in,,0,0,0,_dubejul,Transjakarta,Tue
428,428,Tue Jun 11 09:49:03 +0000 2024,1,duh ngeblur platnya @PT_Transjakarta coba min diberitahukan kpd ybs @Puspen_TNI https://t.co/8y4ehlgYU1,1800465260698325146,in,,0,1,1,sebenernyatau,Transjakarta,Tue
429,429,Tue Jun 11 08:37:45 +0000 2024,0,Min @PT_Transjakarta rute dari perpusnas ke halte cempaka mana aja ya,1800447317470073044,in,"Bandung, Jawa Barat",0,3,0,aiyu_0_,Transjakarta,Tue
430,430,Tue Jun 11 08:31:12 +0000 2024,0,Min @PT_Transjakarta bus masih menumpuk di halte cawang BNN dan halte cawang sentral UKI tidak? Tadi pagi soalnya masih numpuk banget di UKI. Mohon segera dijawab ya Min sayang... Makasih,1800445666910679403,in,Jakarta,0,1,0,yeptirani,Transjakarta,Tue
431,431,Tue Jun 11 08:14:57 +0000 2024,0,siang kesore unu jakpus hujan lokasi di sekitaran gambir dan bus ente bocor nih TJ-213 lem di kacanya copot kayanya bus gandeng tua ini minta perawatan @PT_Transjakarta @DKIJakarta cc @txttransportasi https://t.co/vxV651PXKf,1800441576696750143,in,,0,1,0,KiemTalk,Transjakarta,Tue
432,432,Tue Jun 11 08:09:35 +0000 2024,0,Bus Wisata Transjakarta yang masih beroperasi hanya rute BW1 BW2 BW4 BW9 ya @PT_Transjakarta ?,1800440227749892135,in,"Jakarta, Indonesia",0,1,0,nanda_ayuw,Transjakarta,Tue
433,433,Tue Jun 11 08:08:51 +0000 2024,0,Min @PT_Transjakarta TJ-426 kor 3.. Ada bocor hujan di pintu penumpang depan sebelah kanan..,1800440042068074875,in,"Bojong gede, bogor, indonesia",0,1,0,arifKWSekian,Transjakarta,Tue
434,434,Tue Jun 11 07:56:39 +0000 2024,0,Emang boleh rembes ini? @PT_Transjakarta Loc : Halte Karet Sudirman TV kena air lantai banjir parah https://t.co/12VLjGqeuO,1800436972365939006,in,,0,1,0,gemini_asik,Transjakarta,Tue
435,435,Tue Jun 11 07:31:48 +0000 2024,0,punten min @PT_Transjakarta izin bertanya min rute dari jakarta kota ke kokas apa ya min? terima kasih banyak sebelumnya min,1800430718939725856,in,random acc ,0,3,0,lattemniez,Transjakarta,Tue
436,436,Tue Jun 11 07:14:34 +0000 2024,0,knp si kalo siang dituruninnya harus disini knp ga di halte utama. ga enak bgt tmptnya mau nunggu mau transit ke purbet 1 juga ga bisa. @PT_Transjakarta https://t.co/3O4CXwiPLi,1800426380972437743,in,slow reader,0,1,0,grindeIwaldz,Transjakarta,Tue
437,437,Tue Jun 11 06:12:22 +0000 2024,0,dari stasiun mangga besar ke halte jiexpo kemayoran ada rutenya ga min? @PT_Transjakarta,1800410729394426334,in,,0,3,0,lovespinkies,Transjakarta,Tue
438,438,Tue Jun 11 05:44:06 +0000 2024,0,Min tnya dong skrg msh bisa gasi 1 kartu emoney buat 2 org penumpang? @PT_Transjakarta,1800403614076440709,in,,0,2,0,_pinetrees,Transjakarta,Tue
439,439,Tue Jun 11 04:48:09 +0000 2024,0,Hallo @PT_Transjakarta mana ini yang ke arah Kota? Lama kali kalian! Jam sibuk makan siang ini. Harusnya lebih banyak armadanya. Ini jarang dan malah jadi penumpukan di CSW. https://t.co/a85y4J0rsl,1800389536805237115,in,INDONESIA,0,1,0,fajarpp_,Transjakarta,Tue
440,440,Tue Jun 11 04:19:01 +0000 2024,0,rute buat tgl 12 dst dari pinang ranti mau ke jiexpo gimana min rutenya? katanya bakal ada rute langsung ke prj tu @PT_Transjakarta mau info sekalian jam operasionalnya,1800382202309697791,in,,0,4,0,lovespinkies,Transjakarta,Tue
441,441,Tue Jun 11 04:15:01 +0000 2024,0,halo @PT_Transjakarta ini apa gaada rencana perluasan halte Sunter Kelapa Gading? pas jam rush hour bisa kaya gini ramenya. padahal lahan sekitar halte juga masih sangat luas. https://t.co/8hgmwdyWKT,1800381197182500999,in,Hogwarts,0,1,0,malvoyy,Transjakarta,Tue
442,442,Tue Jun 11 04:09:47 +0000 2024,14,Sejak @PT_Transjakarta tracking-nya ada di Google Maps commuting di Jakarta jadi jauh lebih enak dan nggak banyak PHP. Termasuk kalo mesti transfer antar moda yang timetablenya rapi macem @mrtjakarta https://t.co/DQpTOjQc4g,1800379878052901217,in,"Jakarta, Indonesia",2,4,2,qronoz,Transjakarta,Tue
443,443,Tue Jun 11 02:50:18 +0000 2024,0,min bus 1e rute pondok labu - blok m hari ini avail di taman ddn gak ya? @PT_Transjakarta,1800359875605856609,in,🍵🍶🧩🎐🧶,0,2,0,noseudive,Transjakarta,Tue
444,444,Tue Jun 11 02:48:18 +0000 2024,0,Pagi min @PT_Transjakarta mau nanya kalo dari halte sawah besar ke prj tuh naik apa dan rutenya tolong dikasih tau juga,1800359372192878988,in,"DKI Jakarta, Indonesia",0,2,0,ppnarawin00,Transjakarta,Tue
445,445,Tue Jun 11 02:30:02 +0000 2024,0,pagi min mau tanya. rute tj 7P jam berapa aja ya beroperasinya? @PT_Transjakarta,1800354775302832213,in,,0,1,0,dailytys13,Transjakarta,Tue
446,446,Tue Jun 11 02:29:41 +0000 2024,0,eh ini tj ancol/monas mana sih kaga dikeluarin daritadi arah priuk doang udah chaos bgt plis bkn @PT_Transjakarta,1800354689424482798,in,,0,2,0,KSalsabillaa,Transjakarta,Tue
447,447,Tue Jun 11 02:27:16 +0000 2024,0,wahayyy @PT_Transjakarta cek banyak copot of sekrup jembatan jalan ke halte busway deket MTA Tanjung Duren. @DKIJakarta https://t.co/y9sCH9QwTJ,1800354079065223364,in,,0,3,0,omkumkum,Transjakarta,Tue
448,448,Tue Jun 11 02:17:19 +0000 2024,0,Selamat Pagi @PT_Transjakarta maaf sy mau tanya kalau dari halte busway pinang ranti mau turun di halte CSW-ASEAN rutenya bagaimana ya? Terima kasih.,1800351576462393684,in,,0,3,0,ubiy28,Transjakarta,Tue
449,449,Mon Jun 10 12:10:45 +0000 2024,0,min klo mau ke perpusnas lewat halte juanda itu naik yg mana?? @PT_Transjakarta,1800138529915510824,in,FA,0,3,0,bIuekarina,Transjakarta,Mon
450,450,Mon Jun 10 11:58:21 +0000 2024,0,knp sih koridor 8 sering bgt kyk di sauna bis nya :( tolongggg BMP-220291 @PT_Transjakarta https://t.co/Q3pKRGloHF,1800135412398321686,in,,0,1,0,soundofcoops,Transjakarta,Mon
451,451,Mon Jun 10 11:52:57 +0000 2024,0,Menyala halte denpasar penumpang menumpuk TJ ga lewat sekalinya lewat full @PT_Transjakarta https://t.co/mtEdrCBJoV,1800134051644543206,in,"Bogor, Jawa Barat",0,1,0,letoymelehoy,Transjakarta,Mon
452,452,Mon Jun 10 11:48:33 +0000 2024,0,udah 2 kali di skip 7b pagi2 di halte kalibata city 2 @PT_Transjakarta,1800132944914465068,in,,0,1,0,whyurphonepink,Transjakarta,Mon
453,453,Mon Jun 10 11:47:12 +0000 2024,0,lama amat sih 5C 5D dari halte kp Melayu arah cawang?!?!? @PT_Transjakarta,1800132606350225725,in,"DKI Jakarta, Indonesia",0,2,0,olinnnz,Transjakarta,Mon
454,454,Mon Jun 10 11:43:11 +0000 2024,0,Halo @PT_Transjakarta ini Busway dari Tosari Ke Palmerah gak ada armada apa gimana sih ini udh nunggu 20 menit gak muncul2 buswaynya udh tau yang ke palmerah banyak seharusnya ini armadanya diperbanyak dong biar orangnya gak numpuk dihalte,1800131594654716378,in,Indonesia,0,1,0,annisamardianti,Transjakarta,Mon
455,455,Mon Jun 10 11:41:00 +0000 2024,0,Halo min @PT_Transjakarta hari ini 6V terakhir di gbk jam brp ya?,1800131045574205679,in,"DKI Jakarta, Indonesia",0,1,0,megawdys,Transjakarta,Mon
456,456,Mon Jun 10 11:36:16 +0000 2024,2,Ngaco banget koridor 9 Pancoran barat arah cawang hari ini wkwkww Bus penuh terus lama ketumpahan transit Mulu dari 13B jadinya penumpang ga bisa disapu bersih Yang ngatur headway gimana sih? Kemaren² ga separah ini @PT_Transjakarta,1800129854614192457,in,,0,1,3,Radityo_utomo,Transjakarta,Mon
457,457,Mon Jun 10 11:28:17 +0000 2024,0,ANCURRRR AFTER OFFICE HARI INI ANCURRR NOMER 9 GAK LEWAT UDH PENUMPUKAN PENUMPANG DI HALTE. @PT_Transjakarta,1800127845244764422,in,,0,1,2,itsnaadia,Transjakarta,Mon
458,458,Mon Jun 10 11:25:47 +0000 2024,0,Koridor 9 bapuk gini headwaynya @PT_Transjakarta,1800127214375317566,in,,0,1,0,Radityo_utomo,Transjakarta,Mon
459,459,Mon Jun 10 11:23:46 +0000 2024,1,dear @PT_Transjakarta look at this halte sempit bus lama sekalinya dateng penuh! ada solusi ngga? nunggu udah lebih dari 30 menit bener bener wasting time! https://t.co/JAbdueXI71,1800126705774039450,in,"Jakarta, Indonesia",0,2,1,dointimefaraway,Transjakarta,Mon
460,460,Mon Jun 10 11:17:59 +0000 2024,0,min halte monas masih tutup? @PT_Transjakarta,1800125250870694088,in,,0,1,0,jouyney,Transjakarta,Mon
461,461,Mon Jun 10 11:17:29 +0000 2024,0,Min TJ 9D beroperasi normalkah? Udah 30 menit ga lewat halte chaze plaza @PT_Transjakarta,1800125124944994557,in,,0,0,0,corntull,Transjakarta,Mon
462,462,Mon Jun 10 11:00:26 +0000 2024,0,Kalo mau ke gunung sahari tapi start nya dari sarinah rutenya gimana ya min? @PT_Transjakarta tulung dibantu ya etmin terima kasih ,1800120837376544907,in,,0,5,0,Saturnusnusnus,Transjakarta,Mon
463,463,Mon Jun 10 10:59:57 +0000 2024,0,Tolong banget ini @PT_Transjakarta ini udah keulang lagi ya. Tap in di halte duren tiga eh kepotong 2.000 pas tap out kepotong lagi 3.500. Ini emang tarif nya di naikin diam diam atau emang sengaja ya? Saya sengaja banget ini tiap tap out tap in cek saldo.,1800120715963940921,in,"Jakarta Selatan, DKI Jakarta",0,1,0,ikeauliyaaa,Transjakarta,Mon
464,464,Mon Jun 10 10:54:21 +0000 2024,0,min @PT_Transjakarta jalur busway ke arah cawang cikoko bnn kok ngga jalan jalan ya,1800119306560413959,in,,0,1,0,cconutooisy,Transjakarta,Mon
465,465,Mon Jun 10 10:51:14 +0000 2024,0,Apa sih ini woyyyy tj di bnn numpuk apa gimaneeee @PT_Transjakarta,1800118519985819979,in,,1,1,0,pinkflowxr,Transjakarta,Mon
466,466,Mon Jun 10 10:47:27 +0000 2024,1,20 menit ini ga gerak ada apaan sih? @PT_Transjakarta https://t.co/kj8WW5RWYJ,1800117569501929963,in,Jakarta Capital Region,1,0,2,femtosdespair,Transjakarta,Mon
467,467,Mon Jun 10 10:34:24 +0000 2024,0,luarr biasa nunggu bus lebih dr 30 menit ga ada hilalnyaa @PT_Transjakarta gimana ini yaa penumpang terlantar loh,1800114285546447048,in,,0,0,0,sweetlullaby90,Transjakarta,Mon
468,468,Mon Jun 10 10:31:41 +0000 2024,0,HALO PADA DITURUNIN DR BIS NIH? TOLONG KL ADA INFO APA APA TUH UPDATE BISA? @PT_Transjakarta,1800113600641863977,in,,0,0,0,iiiseesaw,Transjakarta,Mon
469,469,Mon Jun 10 10:29:18 +0000 2024,0,halo @PT_Transjakarta di deket halte menuju BNN arah pluit ada apa ya? saya sudah disini selama 30 menit dan bus di depan tidak jalan.,1800113002664038530,in,,0,3,1,cutesjae,Transjakarta,Mon
470,470,Mon Jun 10 10:25:07 +0000 2024,0,TOLONG INFO DONG DI HALTE BNN ADA APA YA? GUE STUCK NIH DR JAM 4 MASIH DITEROWONGAN KAGA MAJU. KIRI LANCAR LOH?!! @PT_Transjakarta,1800111949587603904,in,,0,0,0,iiiseesaw,Transjakarta,Mon
471,471,Mon Jun 10 10:24:52 +0000 2024,1,Min kenapa jni @PT_Transjakarta ? di jalan arah menuju halte cawang BNN. ga gerak udh setengah jam https://t.co/cZ8bMGqrlI,1800111886060675258,in,,0,2,0,mostgratefulman,Transjakarta,Mon
472,472,Mon Jun 10 10:24:34 +0000 2024,1,Macet sepanjang cawang cikoko bnn sampe uki karena apa yah? Bus @PT_Transjakarta udah berjejer sepanjang jalan dan penumpang pada turun,1800111809917263953,in,,0,1,0,bangcok09,Transjakarta,Mon
473,473,Mon Jun 10 10:23:28 +0000 2024,0,nunggu 20 menit lebih sekali dateng busnya penuhnya kebangetan gimana ini koridor 9 keberadaannya ga jelaa @PT_Transjakarta,1800111532816339142,in,,0,1,0,sweetlullaby90,Transjakarta,Mon
474,474,Mon Jun 10 10:23:24 +0000 2024,0,Min koridor 9 dimana yaaah kok ga muncul2 di halte pancoran @PT_Transjakarta,1800111516559213032,in,"Tangerang, Banten",0,1,0,nezzpal_,Transjakarta,Mon
475,475,Mon Jun 10 10:21:09 +0000 2024,0,halo min @PT_Transjakarta mohon info rute dari rusun rempoa ke rs siloam,1800110947773845942,in,,0,1,0,outfitbonbon,Transjakarta,Mon
476,476,Mon Jun 10 10:16:06 +0000 2024,0,ada apa ini udah 15 menit bus korindo 9 arah pluit ga dtg2 di halte pancoran sudah penuh @PT_Transjakarta,1800109679173132510,in,,0,0,0,sweetlullaby90,Transjakarta,Mon
477,477,Mon Jun 10 10:13:40 +0000 2024,0,Halo @PT_Transjakarta mau tanya jadwal ops busway 10 H dari jam brp sampai jam brp? Dan tiap hari atau tidak ya?,1800109066154586598,in,Jakarta,0,1,0,rayteeeh,Transjakarta,Mon
478,478,Mon Jun 10 10:12:07 +0000 2024,0, Sterilisasi jalur @PT_Transjakarta yang buruk bikin bus ikut macet! Kapan ya jalurmu bisa benar-benar steril dari kendaraan pribadi ? #TransJakarta #JakartaTanpaMacet ,1800108677397119136,in,Jakarta,0,0,0,yosuamanalu_,Transjakarta,Mon
479,479,Mon Jun 10 10:06:49 +0000 2024,0,bujet deh transjakarta di cawang kenapa baris berjamaah gini ada apa deh? @PT_Transjakarta,1800107343872667797,in,ㄴㄴㄱ • +614,0,2,0,odetoyeol_,Transjakarta,Mon
480,480,Mon Jun 10 10:00:16 +0000 2024,7,Mau tanya dong ini di cawang bnn antrean tj panjang bgt penumpang gabisa ngapa2in. Di terowongan juga bikin macet pengendara lain @PT_Transjakarta https://t.co/mCBFJS6u7q,1800105695389642809,in,Bekasi timur,7,5,2,dinodinotaurus,Transjakarta,Mon
481,481,Mon Jun 10 09:57:51 +0000 2024,1,Min ini di cawang bnn tjnya ngantri panjang ada apa ya ini? @PT_Transjakarta,1800105087047770601,in,Bekasi timur,0,0,0,dinodinotaurus,Transjakarta,Mon
482,482,Mon Jun 10 09:56:30 +0000 2024,1,Halte BNN kenapa stuck ini @PT_Transjakarta,1800104747342660009,in,Bekasi - Jakarta,0,1,0,sayasyapaya,Transjakarta,Mon
483,483,Mon Jun 10 09:42:09 +0000 2024,0,Parah bgt tau2 ngada pelayanan di monas gimana sih @PT_Transjakarta,1800101134109147528,in,unknown,0,1,0,ddsblackx,Transjakarta,Mon
484,484,Mon Jun 10 09:40:58 +0000 2024,0,Ditanya estimate malah ngilang gimana nih admin @PT_Transjakarta? https://t.co/tyJqFYdT2F,1800100838800761336,in,Chiba City,0,1,0,nghtmraddct,Transjakarta,Mon
485,485,Sun Jun 09 14:20:03 +0000 2024,1,Hi min @PT_Transjakarta mohon info dari halte Kuningan tujuan ke Graha Pertamina Gambir naik rute mana aja ya? Trims,1799808684169867302,in,,0,1,0,shonenjoplin,Transjakarta,Sun
486,486,Sun Jun 09 14:17:37 +0000 2024,1,Halo @PT_Transjakarta Boleh kebersihan bis nya diperhatikan lagi 2x naik bis koridor 13 lihat ada kecoa dari dalam box running text kursi belakang ,1799808069087691032,in,,0,2,0,ryanabimanyu,Transjakarta,Sun
487,487,Sun Jun 09 14:00:01 +0000 2024,0,Min @PT_Transjakarta apakah ada jadwal bis dari halte pasar senen ke tanah tinggi di jam berapa aja? Dan sebaliknya?,1799803643375607981,in,,0,2,0,naraya_96,Transjakarta,Sun
488,488,Sun Jun 09 13:53:40 +0000 2024,0,Min mau nanya Rute S11 terakhir berangkat dr bsd jam brp ya @PT_Transjakarta,1799802043517071708,in,,0,2,0,marchbaby2303,Transjakarta,Sun
489,489,Sun Jun 09 13:17:36 +0000 2024,0,Min di Pancoran Arah Timur/Barat adain kursi di deket gate 5N dong bus lama dateng tp dkt gatenya gaada kursi @PT_Transjakarta,1799792967592640574,in,,0,0,0,kokumble,Transjakarta,Sun
490,490,Sun Jun 09 13:09:28 +0000 2024,0,min kalo beli tiket dari Aplikasi tije di T11 bisa scannya dimana ya? @PT_Transjakarta,1799790921648926943,in,,0,1,0,gontagantidulu,Transjakarta,Sun
491,491,Sun Jun 09 11:52:41 +0000 2024,1,Halo selamat malam min maaf mau tanya. Kalo dr Lbk. Bulus ke Senen naik rute BRT (bkn non BRT) ada apa aja ya? @PT_Transjakarta,1799771597022302283,in,,0,1,0,numiophile,Transjakarta,Sun
492,492,Sun Jun 09 11:47:58 +0000 2024,0,Hallo min @PT_Transjakarta untuk kor 1 dari kota karna sedang pengalihan apakah melewati halte Petojo?,1799770410743214537,in,,0,1,0,Dteachhhhh,Transjakarta,Sun
493,493,Sun Jun 09 11:43:51 +0000 2024,0,kak jurusan s21 terkhir jam brapa ya kak @PT_Transjakarta,1799769372938154420,in,,0,1,0,biwnalee,Transjakarta,Sun
494,494,Sun Jun 09 11:38:59 +0000 2024,0,Bus 4F dengan nomor TJ-0734 pintu blkgnyaa ga berfungsii. Pas ramai penumpang jd lumayan chaos akses keluar masuknyaa @PT_Transjakarta https://t.co/rD3eJEdqEo,1799768148146868580,in,,0,1,0,barbequue,Transjakarta,Sun
495,495,Sun Jun 09 11:21:28 +0000 2024,0,Hai min @PT_Transjakarta mau tanya kl dari grogol ada busway lgsg ke arah summarecon mall serpong ga ya?,1799763740960899501,in,Indonesia Tanah AirKu ,0,2,0,Fickram_,Transjakarta,Sun
496,496,Sun Jun 09 10:59:54 +0000 2024,1,Hidup itu lucu kadang-kadang. Kemaren pulang dari Grand Indonesia naik Bus 4C ada orang nyanyi-nyanyi Hyme-nya @PT_Transjakarta dengan lantang sementara dia sendiri pake Headphone segede gaban. Sore ini pulang naik 4C lagi ada orang nonton video di hp dengan vol maksimal.,1799758315293233233,in,"Jakarta Pusat, Indonesia",0,1,0,Areloghy,Transjakarta,Sun
497,497,Sun Jun 09 10:51:25 +0000 2024,2,Gw bayar dua kali via QRIS ga keproses. Pls benerin apps-nya @PT_Transjakarta @DKIJakarta,1799756179377422456,in,,1,4,1,pit_gilang,Transjakarta,Sun
498,498,Sun Jun 09 09:59:54 +0000 2024,0,min dari harapan indah ke MOI naik tj rute apa aja ya? @PT_Transjakarta,1799743215303794899,in,,0,3,0,xolovejeno,Transjakarta,Sun
499,499,Sun Jun 09 09:45:25 +0000 2024,0,mau tanya halte damai beroperasi mulai kapan @PT_Transjakarta ? apa besok Senin masih naik turun di halte Indosiar 2 dan Indosiar 3?,1799739568754933928,in,dunia,0,1,0,akhikhilap,Transjakarta,Sun
500,500,Sun Jun 09 09:36:40 +0000 2024,0,tolong cek dm ya min @PT_Transjakarta,1799737368033017856,in,,0,0,0,darksidersofme,Transjakarta,Sun
501,501,Sun Jun 09 08:57:44 +0000 2024,0,me having trouble kartu tidak dikenal @PT_Transjakarta's tarakan halt gate machine as the mys mercy 8line lebak bulus - pasar baru leaving...,1799727571007139954,in,"nolita, north little tamansari",0,1,0,nastygoyeng,Transjakarta,Sun
